Progress,Duration..in.seconds.,Finished,TA_ID,S1,S2,S3,S4,S5,S6,S7,Eng,I1,I2,I3,I4,I5,I6,I7,inst,C1,C2,C3,C4,C5,course,St_Year,St_Gender,Gender_3_TEXT,St_Race,Race_9_TEXT,Race_7_TEXT,Int.l,first_gen,st_gen,st_race,ta_gen,ta_race,stem,aut_sup,lrn_env,aut_sup_c,lrnenv_c,course_c
100,224,1,36,5,4,5,5,2,2,NA,3.833333333,5,5,NA,5,NA,NA,5,5,5,5,NA,1,4,3.75,2,0,,5,,,0,2,M,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-1.2708106473076226
100,358,1,34,5,5,4,5,5,4,5,4.714285714,5,4,4,3,4,4,5,4.142857143,4,4,3,6,1,3.6,4,0,,5,,,0,2,M,WT,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-1.4208106473076225
100,256,1,74,4,5,4,4,5,4,5,4.428571429,4,4,5,4,3,5,5,4.285714286,4,3,3,3,5,3.6,2,0,,5,,,0,2,M,WT,W,W,Y,5.571428571428571,3.5714285714285716,0.7141173423131715,0.5150887190778399,-1.4208106473076225
100,232,1,32,4,4,5,4,5,2,5,4.142857143,5,4,3,4,5,5,5,4.428571429,4,2,5,5,2,3.6,2,0,,5,,,0,2,M,WT,W,LX,N,4.642857142857143,3.2857142857142856,-0.21445408625825646,0.2293744333635539,-1.4208106473076225
100,319,1,36,4,3,2,3,2,6,6,3.714285714,6,4,4,3,4,5,5,4.428571429,2,5,4,3,4,3.6,2,0,,5,,,0,2,M,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-1.4208106473076225
100,196,1,9,3,4,5,5,3,5,5,4.285714286,6,5,4,4,5,5,5,4.857142857,4,4,3,3,4,3.6,1,0,,5,,,0,2,M,WT,W,NA,N,4,3,-0.8573112291153997,-0.05633985235073169,-1.4208106473076225
100,194,1,6,5,6,5,4,5,5,5,5,6,5,5,5,5,4,5,5,3,4,3,3,5,3.6,3,0,,5,,,0,2,M,WT,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-1.4208106473076225
100,255,1,6,3,4,4,5,3,2,4,3.571428571,4,6,5,5,4,6,6,5.142857143,2,2,5,5,4,3.6,3,0,,5,,,0,2,M,WT,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-1.4208106473076225
100,496,1,36,5,5,2,5,2,4,5,4,5,4,4,4,5,4,4,4.285714286,4,4,4,3,2,3.4,1,0,,5,,,0,2,M,WT,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-1.6208106473076227
100,222,1,80,5,4,4,3,2,5,4,3.857142857,5,5,4,3,4,5,5,4.428571429,3,4,2,4,4,3.4,4,0,,5,,,0,2,M,WT,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.6208106473076227
100,568,1,39,1,3,2,3,3,4,4,2.857142857,5,5,4,2,4,4,4,4,3,4,2,2,5,3.2,1,0,,5,,,0,2,M,WT,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-1.8208106473076224
100,188,1,14,2,4,1,2,1,5,5,2.857142857,4,2,2,2,4,2,4,2.857142857,2,5,1,2,4,2.8,2,0,,5,,,0,2,M,WT,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-2.220810647307623
100,192,1,47,5,6,5,6,5,5,6,5.428571429,6,6,5,6,5,5,6,5.571428571,6,6,6,6,6,6,1,0,,6,,,0,2,M,MENA,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,0.9791893526923774
100,308,1,58,5,6,5,5,3,6,6,5.142857143,6,5,4,4,4,5,6,4.857142857,5,5,5,5,6,5.2,1,0,,6,,,0,2,M,MENA,NB,W,N,5,3.2857142857142856,0.1426887708846003,0.2293744333635539,0.17918935269237757
100,265,1,43,5,5,6,6,6,6,6,5.714285714,6,6,6,6,6,6,5,5.857142857,6,5,5,5,5,5.2,1,0,,6,,,1,2,M,MENA,M,W,N,4.285714285714286,3.142857142857143,-0.5715969434011141,0.0865172905064111,0.17918935269237757
100,438,1,21,2,2,2,NA,NA,5,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,NA,3.5,1,0,,6,,,0,2,M,MENA,W,W,N,5.785714285714286,3.7142857142857144,0.9284030565988859,0.6579458619349827,-1.5208106473076226
100,245,1,14,5,5,3,5,3,5,5,4.428571429,4,4,4,2,1,4,3,3.142857143,3,3,3,3,3,3,2,0,,6,,,0,2,M,MENA,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-2.0208106473076226
100,124,1,36,5,5,5,5,5,5,5,5,6,6,6,6,6,5,5,5.714285714,5,6,5,5,5,5.2,3,0,,7,,,0,2,M,OTHER,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,0.17918935269237757
100,215,1,31,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,0,,5,,white,0,2,M,WT,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,-0.02081064730762261
100,564,1,41,6,6,6,6,6,6,6,6,6,6,6,6,NA,5,6,5.833333333,6,6,6,6,6,6,1,0,,8,,,0,2,M,LX,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.9791893526923774
100,143,1,69,6,5,6,6,6,6,6,5.857142857,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,8,,,0,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.9791893526923774
100,217,1,14,5,5,5,5,4,4,5,4.714285714,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,,8,,,0,2,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,0.9791893526923774
100,312,1,14,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,6,6,6,2,0,,8,,,0,1,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,0.9791893526923774
100,183,1,16,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,NA,6,6,6,1,0,,8,,,0,1,M,LX,M,W,N,3.2142857142857144,3.142857142857143,-1.6430255148296853,0.0865172905064111,0.9791893526923774
100,333,1,34,5,5,6,6,6,6,6,5.714285714,6,6,6,6,NA,6,6,6,6,6,6,6,6,6,3,0,,8,,,0,2,M,LX,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,0.9791893526923774
100,162,1,34,5,5,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,,8,,,0,2,M,LX,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,0.9791893526923774
100,253,1,32,5,4,5,4,5,5,5,4.714285714,6,6,6,6,6,6,6,6,6,6,6,5,6,5.8,2,0,,8,,,0,1,M,LX,W,LX,N,4.642857142857143,3.2857142857142856,-0.21445408625825646,0.2293744333635539,0.7791893526923772
100,252,1,14,5,4,5,4,5,5,6,4.857142857,6,6,6,6,6,6,6,6,5,6,6,6,6,5.8,2,0,,8,,,0,1,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,0.7791893526923772
100,199,1,21,5,6,6,6,6,6,6,5.857142857,6,6,6,6,NA,NA,6,6,6,6,6,5,6,5.8,2,0,,8,,,0,2,M,LX,W,W,N,5.785714285714286,3.7142857142857144,0.9284030565988859,0.6579458619349827,0.7791893526923772
100,235,1,80,5,4,5,5,5,6,6,5.142857143,6,6,6,6,6,6,6,6,6,6,5,6,6,5.8,4,0,,8,,,0,1,M,LX,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.7791893526923772
100,371,1,41,5,5,6,6,6,5,5,5.428571429,5,5,5,5,5,5,5,5,5,6,5,6,6,5.6,2,0,,8,,,0,1,M,LX,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.579189352692377
100,203,1,77,6,5,5,6,4,5,6,5.285714286,6,6,6,6,4,5,6,5.571428571,6,6,6,5,5,5.6,2,0,,8,,,0,1,M,LX,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,0.579189352692377
100,289,1,35,6,5,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,5,6,5,6,6,5.6,1,0,,8,,,0,2,M,LX,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.579189352692377
100,451,1,36,6,4,6,6,6,5,6,5.571428571,6,6,6,6,6,6,6,6,6,6,4,6,6,5.6,3,0,,8,,,0,1,M,LX,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,0.579189352692377
100,316,1,22,5,6,6,6,6,5,6,5.714285714,6,6,6,6,6,6,6,6,5,6,6,5,6,5.6,1,0,,8,,,0,2,M,LX,W,B,N,5.142857142857143,2.7142857142857144,0.28554591374174354,-0.3420541380650173,0.579189352692377
100,308,1,22,4,3,3,5,4,5,6,4.285714286,4,5,5,5,NA,5,5,4.833333333,5,6,5,5,6,5.4,2,0,,8,,,1,2,M,LX,W,B,N,5.142857142857143,2.7142857142857144,0.28554591374174354,-0.3420541380650173,0.37918935269237775
100,631,1,39,4,5,4,5,5,5,4,4.571428571,6,5,4,4,6,4,5,4.857142857,5,5,6,5,6,5.4,1,0,,8,,,0,2,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,0.37918935269237775
100,431,1,35,5,3,5,5,6,4,6,4.857142857,6,5,5,4,6,5,5,5.142857143,5,6,5,5,6,5.4,1,0,,8,,,0,1,M,LX,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.37918935269237775
100,166,1,43,3,5,6,6,6,6,6,5.428571429,6,5,5,5,5,5,5,5.142857143,6,5,6,5,5,5.4,1,0,,8,,,0,2,M,LX,M,W,N,4.285714285714286,3.142857142857143,-0.5715969434011141,0.0865172905064111,0.37918935269237775
100,311,1,52,3,5,5,5,5,6,6,5,6,5,5,6,NA,5,6,5.5,6,6,5,5,5,5.4,1,0,,8,,,0,2,M,LX,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.37918935269237775
100,319,1,69,5,5,6,6,5,6,6,5.571428571,6,6,6,6,5,6,6,5.857142857,6,6,5,4,6,5.4,1,0,,8,,,1,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.37918935269237775
100,517,1,41,6,5,5,5,5,5,5,5.142857143,6,6,6,6,5,6,6,5.857142857,6,5,6,5,5,5.4,5,0,,8,,,0,1,M,LX,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,0.37918935269237775
100,218,1,46,6,6,6,6,5,6,6,5.857142857,6,6,6,6,6,6,6,6,5,6,5,5,6,5.4,1,0,,8,,,0,2,M,LX,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,0.37918935269237775
100,312,1,35,5,4,5,5,5,4,5,4.714285714,6,5,4,5,5,NA,6,5.166666667,5,6,NA,NA,5,5.333333333,1,0,,8,,,1,1,M,LX,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.31252268569237707
100,309,1,6,5,6,5,6,6,5,4,5.285714286,6,4,5,4,4,4,6,4.714285714,5,6,5,5,5,5.2,3,0,,8,,,0,2,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,0.17918935269237757
100,534,1,39,4,4,5,5,4,4,6,4.571428571,6,5,5,4,4,5,6,5,5,6,5,5,5,5.2,1,0,,8,,,0,2,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,0.17918935269237757
100,208,1,58,5,5,5,5,4,6,6,5.142857143,6,4,5,5,NA,5,6,5.166666667,5,6,6,4,5,5.2,1,0,,8,,,0,1,M,LX,NB,W,N,5,3.2857142857142856,0.1426887708846003,0.2293744333635539,0.17918935269237757
100,303,1,69,5,5,5,6,5,5,6,5.285714286,6,5,5,5,5,5,6,5.285714286,5,5,5,5,6,5.2,1,0,,8,,,0,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.17918935269237757
100,317,1,24,4,4,5,5,4,5,6,4.714285714,6,6,5,5,5,5,5,5.285714286,5,6,5,5,5,5.2,4,0,,8,,,0,1,M,LX,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,0.17918935269237757
100,195,1,31,6,4,4,6,5,5,5,5,6,5,5,5,6,5,5,5.285714286,5,6,5,5,5,5.2,2,0,,8,,,0,2,M,LX,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.17918935269237757
100,272,1,31,4,6,5,5,5,5,5,5,6,6,5,5,5,5,5,5.285714286,5,5,5,5,6,5.2,1,0,,8,,,0,2,M,LX,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.17918935269237757
100,326,1,14,4,5,5,6,6,6,6,5.428571429,6,5,5,5,5,6,6,5.428571429,5,5,5,5,6,5.2,2,0,,8,,,0,1,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,0.17918935269237757
100,340,1,34,5,5,6,5,5,6,6,5.428571429,5,5,5,6,5,6,6,5.428571429,5,5,6,5,5,5.2,2,0,,8,,,0,1,M,LX,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,0.17918935269237757
100,402,1,6,2,5,5,5,6,5,4,4.571428571,6,6,6,6,5,5,6,5.714285714,5,5,6,5,5,5.2,3,0,,8,,,0,1,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,0.17918935269237757
100,261,1,31,5,5,5,6,4,6,5,5.142857143,6,6,5,5,6,6,6,5.714285714,5,5,6,4,6,5.2,1,0,,8,,,0,2,M,LX,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,0.17918935269237757
100,315,1,22,4,6,6,6,5,6,6,5.571428571,6,6,6,6,5,5,6,5.714285714,5,6,4,6,5,5.2,1,0,,8,,,0,2,M,LX,W,B,N,5.142857142857143,2.7142857142857144,0.28554591374174354,-0.3420541380650173,0.17918935269237757
100,329,1,69,5,5,5,6,6,5,5,5.285714286,6,5,6,6,NA,6,6,5.833333333,6,6,4,5,5,5.2,1,0,,8,,,0,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,0.17918935269237757
100,519,1,35,5,5,5,5,5,5,5,5,6,6,5,6,6,6,6,5.857142857,5,5,5,6,5,5.2,3,0,,8,,,0,2,M,LX,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,0.17918935269237757
100,258,1,80,4,4,5,4,4,5,6,4.571428571,6,6,6,6,6,6,6,6,6,5,5,5,5,5.2,4,0,,8,,,0,2,M,LX,W,A,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,0.17918935269237757
100,851,1,46,5,6,6,5,5,6,6,5.571428571,6,6,6,6,6,6,6,6,5,4,6,6,5,5.2,1,0,,8,,,0,2,M,LX,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,0.17918935269237757
100,1475,1,46,6,5,6,6,5,6,6,5.714285714,6,6,6,6,6,6,6,6,5,6,5,4,6,5.2,1,0,,8,,,0,2,M,LX,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,0.17918935269237757
100,354,1,47,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4.857142857,5,5,5,5,5,5,2,0,,8,,,0,2,M,LX,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,-0.02081064730762261
100,265,1,39,5,5,5,4,5,5,5,4.857142857,6,5,5,5,5,4,5,5,5,6,4,5,5,5,1,0,,8,,,0,2,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-0.02081064730762261
100,277,1,22,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,5,5,5,1,0,,8,,,0,2,M,LX,W,B,N,5.142857142857143,2.7142857142857144,0.28554591374174354,-0.3420541380650173,-0.02081064730762261
100,324,1,69,5,3,5,5,5,5,5,4.714285714,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,1,0,,8,,,0,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,-0.02081064730762261
100,210,1,47,5,5,5,5,6,5,5,5.142857143,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,2,0,,8,,,0,2,M,LX,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,-0.02081064730762261
100,709,1,32,4,5,5,5,5,5,5,4.857142857,5,5,5,5,5,5,6,5.142857143,5,5,5,5,5,5,2,0,,8,,,0,1,M,LX,W,LX,N,4.642857142857143,3.2857142857142856,-0.21445408625825646,0.2293744333635539,-0.02081064730762261
100,310,1,14,4,5,5,4,4,4,4,4.285714286,5,5,5,5,6,5,5,5.142857143,5,5,5,5,5,5,2,0,,8,,,0,1,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.02081064730762261
100,228,1,18,5,4,5,5,5,5,5,4.857142857,6,5,5,5,5,5,5,5.142857143,5,5,5,5,5,5,2,0,,8,,,0,1,M,LX,W,W,Y,5.785714285714286,3.5714285714285716,0.9284030565988859,0.5150887190778399,-0.02081064730762261
100,534,1,46,5,5,5,5,4,5,6,5,6,5,5,5,5,5,5,5.142857143,5,5,6,4,5,5,1,0,,8,,,0,2,M,LX,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-0.02081064730762261
100,281,1,6,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5.285714286,5,5,5,5,5,5,3,0,,8,,,0,1,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-0.02081064730762261
100,217,1,14,4,3,4,4,5,5,5,4.285714286,6,6,5,5,5,5,5,5.285714286,5,5,5,5,5,5,5,0,,8,,,0,2,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.02081064730762261
100,309,1,39,5,5,5,5,5,6,6,5.285714286,6,5,6,5,5,5,6,5.428571429,5,5,5,5,5,5,1,0,,8,,,0,2,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-0.02081064730762261
100,385,1,39,5,5,5,4,5,4,6,4.857142857,6,5,5,6,5,5,6,5.428571429,5,6,5,5,4,5,1,0,,8,,,0,2,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-0.02081064730762261
100,275,1,34,6,5,5,6,5,5,5,5.285714286,6,6,5,5,5,5,6,5.428571429,6,5,5,4,5,5,4,0,,8,,,0,2,M,LX,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.02081064730762261
100,338,1,77,5,2,4,5,6,4,5,4.428571429,6,6,6,6,NA,5,5,5.666666667,5,5,5,5,5,5,2,0,,8,,,1,2,M,LX,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,-0.02081064730762261
100,195,1,77,5,5,5,5,5,5,5,5,6,6,5,6,5,6,6,5.714285714,5,5,NA,5,5,5,2,0,,8,,,0,1,M,LX,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,-0.02081064730762261
100,345,1,78,6,5,6,5,5,5,6,5.428571429,6,6,5,6,5,6,6,5.714285714,6,4,5,5,5,5,3,0,,8,,,1,1,M,LX,W,W,N,4.714285714285714,3.142857142857143,-0.14302551482968529,0.0865172905064111,-0.02081064730762261
100,315,1,6,6,4,5,5,5,5,6,5.142857143,6,6,6,6,6,6,6,6,5,5,5,5,5,5,2,0,,8,,,0,2,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-0.02081064730762261
100,192,1,32,4,4,4,5,5,6,6,4.857142857,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,0,,8,,,0,2,M,LX,W,LX,N,4.642857142857143,3.2857142857142856,-0.21445408625825646,0.2293744333635539,-0.02081064730762261
100,310,1,39,5,5,5,4,5,4,5,4.714285714,6,6,6,6,6,6,6,6,5,5,5,5,5,5,2,0,,8,,,0,1,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-0.02081064730762261
100,394,1,39,4,5,4,6,5,5,5,4.857142857,5,4,4,4,5,5,5,4.571428571,4,5,5,5,5,4.8,5,0,,8,,,0,1,M,LX,M,LX,N,6,3.4285714285714284,1.1426887708846003,0.3722315762206967,-0.2208106473076228
100,417,1,34,5,4,5,5,4,4,4,4.428571429,5,5,5,5,5,5,5,5,5,5,4,5,5,4.8,1,0,,8,,,0,1,M,LX,W,MENA,N,4.928571428571429,2.5714285714285716,0.07126019945602913,-0.48491128092216007,-0.2208106473076228
100,293,1,24,5,5,4,5,6,5,5,5,5,5,6,5,5,5,6,5.285714286,5,4,5,5,5,4.8,5,0,,8,,,0,2,M,LX,W,W,Y,4,2.142857142857143,-0.8573112291153997,-0.9134827094935889,-0.2208106473076228
100,253,1,36,5,3,5,6,5,4,4,4.571428571,6,5,6,6,4,5,5,5.285714286,5,5,4,5,5,4.8,2,0,,8,,,0,2,M,LX,W,W,N,4,2,-0.8573112291153997,-1.0563398523507317,-0.2208106473076228
100,566,1,18,5,6,5,6,6,6,6,5.714285714,6,6,5,6,4,5,6,5.428571429,6,5,4,5,4,4.8,2,0,,8,,,0,1,M,LX,W,W,Y,5.785714285714286,3.5714285714285716,0.9284030565988859,0.5150887190778399,-0.2208106473076228
100,421,1,57,5,6,6,5,5,6,6,5.571428571,6,6,6,5,6,6,6,5.857142857,5,6,4,3,6,4.8,1,0,,8,,,0,1,M,LX,W,MR,N,5.928571428571429,4,1.0712601994560291,0.9436601476492683,-0.2208106473076228
100,414,1,77,5,5,5,5,5,6,6,5.285714286,6,6,6,6,6,6,6,6,5,5,4,5,5,4.8,2,0,,8,,,0,1,M,LX,M,A,N,5.5,3.5714285714285716,0.6426887708846003,0.5150887190778399,-0.2208106473076228
100,554,1,21,5,3,4,5,5,5,5,4.571428571,5,5,4,5,NA,5,5,4.833333333,5,5,5,4,4,4.6,1,0,,8,,,0,1,M,LX,W,W,N,5.785714285714286,3.7142857142857144,0.9284030565988859,0.6579458619349827,-0.42081064730762296
100,175,1,46,5,5,5,5,5,5,5,5,6,5,5,6,5,5,5,5.285714286,5,5,5,4,4,4.6,1,0,,8,,,0,2,M,LX,W,W,N,4.214285714285714,3.7142857142857144,-0.6430255148296853,0.6579458619349827,-0.42081064730762296
100,292,1,14,6,5,5,5,3,5,5,4.857142857,6,5,5,6,6,5,5,5.428571429,5,6,3,5,4,4.6,2,0,,8,,,0,2,M,LX,M,LX,N,5.428571428571429,3.2857142857142856,0.5712601994560291,0.2293744333635539,-0.42081064730762296
100,306,1,6,3,5,NA,5,4,5,5,4.5,5,4,4,4,5,5,5,4.571428571,4,4,4,5,5,4.4,3,0,,8,,,0,2,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-0.6208106473076223
100,236,1,69,4,6,4,6,4,5,5,4.857142857,5,4,NA,6,4,5,5,4.833333333,5,5,4,3,5,4.4,1,0,,8,,,0,2,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,-0.6208106473076223
100,424,1,1,5,5,5,5,5,6,6,5.285714286,6,5,4,5,5,4,5,4.857142857,5,6,5,3,3,4.4,1,0,,8,,,0,2,M,LX,W,W,N,5.428571428571429,3,0.5712601994560291,-0.05633985235073169,-0.6208106473076223
100,267,1,17,4,5,5,4,5,5,6,4.857142857,6,6,5,5,4,5,6,5.285714286,4,4,4,5,5,4.4,3,0,,8,,,0,1,M,LX,W,MR,Y,5.428571428571429,2.7142857142857144,0.5712601994560291,-0.3420541380650173,-0.6208106473076223
100,300,1,69,5,5,6,5,4,5,5,5,6,4,6,5,6,6,5,5.428571429,5,4,4,4,5,4.4,1,0,,8,,,0,1,M,LX,W,B,N,4.071428571428571,3.5714285714285716,-0.7858826576868285,0.5150887190778399,-0.6208106473076223
100,283,1,18,4,6,5,5,5,6,6,5.285714286,6,6,5,6,6,6,6,5.857142857,5,4,5,3,5,4.4,3,0,,8,,,0,1,M,LX,W,W,Y,5.785714285714286,3.5714285714285716,0.9284030565988859,0.5150887190778399,-0.6208106473076223
100,555,1,41,5,5,4,5,4,3,3,4.142857143,3,2,4,3,4,4,4,3.428571429,5,3,4,3,5,4,1,0,,8,,,0,1,M,LX,M,A,N,6,2.5714285714285716,1.1426887708846003,-0.48491128092216007,-1.0208106473076226
100,247,1,31,4,6,3,4,5,6,6,4.857142857,5,4,3,4,3,NA,4,3.833333333,3,5,4,4,4,4,1,0,,8,,,0,1,M,LX,M,B,N,4.714285714285714,3.2857142857142856,-0.14302551482968529,0.2293744333635539,-1.0208106473076226
100,352,1,35,3,3,3,3,5,4,4,3.571428571,5,4,4,4,4,4,4,4.142857143,4,4,4,4,4,4,2,0,,8,,,0,1,M,LX,W,LX,N,4,2.5714285714285716,-0.8573112291153997,-0.48491128092216007,-1.0208106473076226
100,352,1,52,5,5,5,5,5,4,6,5,6,5,6,5,NA,4,5,5.166666667,4,4,3,5,4,4,2,0,,8,,,0,1,M,LX,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.0208106473076226
100,224,1,52,5,6,3,3,5,6,6,4.857142857,6,6,4,6,6,6,6,5.714285714,2,6,3,5,4,4,1,0,,8,,,0,2,M,LX,W,W,N,3.9285714285714284,2.7142857142857144,-0.9287398005439713,-0.3420541380650173,-1.0208106473076226
100,488,1,6,4,3,4,5,3,4,5,4,6,5,5,5,5,6,5,5.285714286,3,5,3,4,4,3.8,4,0,,8,,,0,2,M,LX,W,MR,N,4.5,2.4285714285714284,-0.3573112291153997,-0.6277684237793033,-1.2208106473076228
100,301,1,47,5,4,5,5,5,3,3,4.285714286,6,4,4,4,NA,3,5,4.333333333,6,2,2,4,4,3.6,2,0,,8,,,0,2,M,LX,M,W,N,3.857142857142857,3.4285714285714284,-1.0001683719725425,0.3722315762206967,-1.4208106473076225
100,235,1,73,6,5,4,5,4,5,5,4.857142857,5,4,3,4,2,5,5,4,4,1,4,4,4,3.4,1,0,,8,,,0,2,M,LX,W,A,Y,4.214285714285714,3,-0.6430255148296853,-0.05633985235073169,-1.6208106473076227
100,267,1,74,4,5,3,4,3,4,4,3.857142857,6,6,6,6,6,6,6,6,3,4,3,4,3,3.4,2,0,,8,,,0,1,M,LX,W,W,Y,5.571428571428571,3.5714285714285716,0.7141173423131715,0.5150887190778399,-1.6208106473076227
100,259,1,74,5,6,5,4,4,5,6,5,6,6,6,6,6,6,6,6,2,3,3,3,3,2.8,2,0,,8,,,0,2,M,LX,W,W,Y,5.571428571428571,3.5714285714285716,0.7141173423131715,0.5150887190778399,-2.220810647307623
100,723,1,73,5,5,5,5,4,4,4,4.571428571,4,2,2,2,2,2,2,2.285714286,NA,NA,NA,NA,NA,NA,2,0,,9,"HIspanic, Asian",,0,2,M,MR,W,A,Y,4.214285714285714,3,-0.6430255148296853,-0.05633985235073169,NA
