sch.id,math,size,sector,meanses,minority,female,ses
2655,1.27,2475,0,-0.696,0,1,-1.608
2655,22.559,2475,0,-0.696,0,0,0.442
2655,17.231,2475,0,-0.696,1,1,0.902
2655,11.087,2475,0,-0.696,1,0,-0.418
2655,18.557,2475,0,-0.696,1,0,-1.448
2655,14.52,2475,0,-0.696,1,0,-0.808
2655,15.01,2475,0,-0.696,1,1,-0.878
2655,12.504,2475,0,-0.696,1,0,-0.318
2655,4.541,2475,0,-0.696,1,1,-0.778
2655,7.949,2475,0,-0.696,0,0,-1.208
2655,16.614,2475,0,-0.696,1,0,-0.748
2655,7.448,2475,0,-0.696,1,1,-0.678
2655,8.571,2475,0,-0.696,1,1,-0.558
2655,4.961,2475,0,-0.696,1,0,-1.288
2655,15.57,2475,0,-0.696,1,0,-0.208
2655,17.205,2475,0,-0.696,1,1,-0.548
2655,20.854,2475,0,-0.696,1,1,0.482
2655,14.665,2475,0,-0.696,0,1,0.162
2655,23.261,2475,0,-0.696,0,0,-0.368
2658,7.02,780,1,0.444,0,1,-0.028
2658,11.371,780,1,0.444,0,0,1.222
2658,9.459,780,1,0.444,0,1,0.702
2658,12.779,780,1,0.444,0,1,1.422
2658,5.368,780,1,0.444,0,1,-0.398
2658,19.28,780,1,0.444,0,1,0.252
2658,12.86,780,1,0.444,0,1,0.952
2658,23.447,780,1,0.444,0,0,0.942
2658,7.98,780,1,0.444,0,0,-0.528
2658,14.366,780,1,0.444,0,1,0.462
2658,12.164,780,1,0.444,0,0,-0.238
2658,16.154,780,1,0.444,0,1,1.022
2658,13.662,780,1,0.444,0,1,0.672
2658,22.388,780,1,0.444,0,0,-0.648
2658,18.324,780,1,0.444,0,1,-0.408
2658,10.639,780,1,0.444,0,0,1.512
2658,4.616,780,1,0.444,1,1,-0.258
2658,13.242,780,1,0.444,0,1,-0.308
2658,15.631,780,1,0.444,0,0,0.152
2658,13.355,780,1,0.444,0,0,0.922
2658,18.233,780,1,0.444,1,1,-0.068
2658,22.924,780,1,0.444,0,1,0.482
2658,13.33,780,1,0.444,1,1,1.102
2658,16.226,780,1,0.444,1,0,1.512
2658,9.418,780,1,0.444,0,0,0.662
2658,3.291,780,1,0.444,1,1,0.382
2658,12.612,780,1,0.444,0,0,0.782
2658,16.533,780,1,0.444,0,0,0.222
2658,16.172,780,1,0.444,0,1,0.652
2658,16.757,780,1,0.444,0,1,0.302
2658,18.079,780,1,0.444,0,0,-0.328
2658,13.816,780,1,0.444,1,1,0.302
2658,-0.929,780,1,0.444,1,1,-1.178
2658,-0.279,780,1,0.444,0,1,-0.568
2658,18.037,780,1,0.444,0,1,0.712
2658,18.19,780,1,0.444,0,1,0.782
2658,13.081,780,1,0.444,0,0,0.882
2658,11.027,780,1,0.444,0,0,1.342
2658,5.77,780,1,0.444,1,0,0.692
2658,10.72,780,1,0.444,1,0,0.142
2658,13.466,780,1,0.444,0,1,0.322
2658,15.498,780,1,0.444,0,1,0.842
2658,19.082,780,1,0.444,0,1,0.482
2658,16.587,780,1,0.444,0,1,0.512
2658,21.081,780,1,0.444,0,0,1.342
2755,18.264,270,1,0.562,1,0,-0.188
2755,9.891,270,1,0.562,1,0,0.872
2755,13.237,270,1,0.562,0,0,0.442
2755,23.665,270,1,0.562,0,0,0.192
2755,7.236,270,1,0.562,1,0,1.182
2755,12.625,270,1,0.562,1,0,-0.248
2755,22.643,270,1,0.562,0,0,1.072
2755,17.796,270,1,0.562,0,0,0.602
2755,15.684,270,1,0.562,0,0,0.662
2755,14.642,270,1,0.562,1,0,0.112
2755,23.785,270,1,0.562,1,0,1.512
2755,10.989,270,1,0.562,1,0,0.882
2755,7.124,270,1,0.562,0,0,-0.218
2755,20.627,270,1,0.562,0,0,0.582
2755,9.433,270,1,0.562,1,0,-0.088
2755,12.083,270,1,0.562,0,0,-0.008
2755,11.374,270,1,0.562,0,0,0.622
2755,23.108,270,1,0.562,0,0,-0.218
2755,22.295,270,1,0.562,1,0,-0.468
2755,9.947,270,1,0.562,0,0,0.602
2755,20.438,270,1,0.562,0,0,0.052
2755,14.17,270,1,0.562,1,0,-0.168
2755,18.734,270,1,0.562,0,0,1.142
2755,17.499,270,1,0.562,0,0,0.932
2755,20.124,270,1,0.562,1,0,0.312
2755,20.3,270,1,0.562,0,0,1.022
2755,20.929,270,1,0.562,0,0,0.442
2755,5.869,270,1,0.562,1,0,0.592
2755,22.428,270,1,0.562,0,0,-0.028
2755,21.614,270,1,0.562,0,0,1.512
2755,20.021,270,1,0.562,0,0,0.482
2755,17.117,270,1,0.562,0,0,1.072
2755,17.988,270,1,0.562,0,0,0.772
2755,3.111,270,1,0.562,1,0,-1.058
2755,19.737,270,1,0.562,0,0,1.152
2755,20.136,270,1,0.562,1,0,0.302
2755,21.14,270,1,0.562,0,0,1.072
2755,8.448,270,1,0.562,1,0,1.512
2755,15.941,270,1,0.562,0,0,1.262
2755,22.694,270,1,0.562,0,0,1.082
2755,14.546,270,1,0.562,0,0,1.312
2755,22.167,270,1,0.562,0,0,0.302
2755,21.738,270,1,0.562,1,0,1.372
2755,24.479,270,1,0.562,0,0,-0.828
2755,8.879,270,1,0.562,0,0,1.302
2755,24.993,270,1,0.562,0,0,0.622
2755,2.708,270,1,0.562,1,0,0.692
2768,1.467,1680,0,-0.048,0,0,0.422
2768,5.666,1680,0,-0.048,0,1,-1.958
2768,6.49,1680,0,-0.048,0,1,0.362
2768,14.487,1680,0,-0.048,0,1,0.282
2768,19.67,1680,0,-0.048,0,0,-0.068
2768,10.159,1680,0,-0.048,0,1,0.332
2768,17.824,1680,0,-0.048,0,1,0.782
2768,5.853,1680,0,-0.048,0,1,-1.168
2768,2.482,1680,0,-0.048,0,0,-0.378
2768,20.586,1680,0,-0.048,0,0,-0.008
2768,3.358,1680,0,-0.048,1,1,-0.808
2768,17.956,1680,0,-0.048,0,0,1.202
2768,6.012,1680,0,-0.048,0,1,-0.458
2768,4.097,1680,0,-0.048,0,0,-1.378
2768,11.419,1680,0,-0.048,0,1,1.362
2768,19.581,1680,0,-0.048,0,0,0.082
2768,10.447,1680,0,-0.048,1,1,-0.478
2768,3.835,1680,0,-0.048,0,1,0.082
2768,8.735,1680,0,-0.048,0,0,0.112
2768,24.812,1680,0,-0.048,0,0,-0.738
2768,2.542,1680,0,-0.048,0,0,0.502
2768,22.038,1680,0,-0.048,0,0,1.512
2768,12.812,1680,0,-0.048,0,0,0.092
2768,2.531,1680,0,-0.048,0,0,-1.758
2768,17.314,1680,0,-0.048,0,1,0.732
2771,6.629,415,0,-0.333,1,0,-0.158
2771,11.07,415,0,-0.333,0,0,-1.048
2771,10.93,415,0,-0.333,0,0,0.452
2771,6.584,415,0,-0.333,0,0,-1.288
2771,9.528,415,0,-0.333,0,1,-0.438
2771,6.966,415,0,-0.333,0,0,-0.178
2771,17.129,415,0,-0.333,0,1,-0.328
2771,12.749,415,0,-0.333,0,0,-0.118
2771,13.353,415,0,-0.333,0,1,-0.778
2771,23.217,415,0,-0.333,0,0,-0.538
2771,18.901,415,0,-0.333,0,1,-0.478
2771,10.738,415,0,-0.333,0,0,-1.228
2771,11.93,415,0,-0.333,0,0,-0.128
2771,10.896,415,0,-0.333,0,1,-0.418
2771,6.324,415,0,-0.333,0,1,0.132
2771,24.993,415,0,-0.333,0,0,0.252
2771,6.759,415,0,-0.333,0,0,0.002
2771,4.494,415,0,-0.333,0,0,-0.498
2771,11.226,415,0,-0.333,0,0,0.302
2771,0.488,415,0,-0.333,0,0,-0.788
2771,22.896,415,0,-0.333,0,1,-0.048
2771,21.657,415,0,-0.333,0,1,0.152
2771,12.176,415,0,-0.333,0,1,-0.308
2771,21.071,415,0,-0.333,0,1,0.622
2771,-2.832,415,0,-0.333,0,1,-0.678
2771,7.558,415,0,-0.333,0,1,-0.618
2771,18.739,415,0,-0.333,0,1,0.382
2771,5.744,415,0,-0.333,0,1,-0.498
2771,7.68,415,0,-0.333,0,0,-0.528
2771,14.324,415,0,-0.333,0,0,-0.748
2771,8.252,415,0,-0.333,0,1,-0.798
2771,18.192,415,0,-0.333,0,0,-0.568
2771,19.244,415,0,-0.333,0,1,0.032
2771,17.634,415,0,-0.333,0,1,0.342
2771,4.988,415,0,-0.333,0,0,-0.188
2771,8.923,415,0,-0.333,0,0,-1.238
2771,10.187,415,0,-0.333,0,1,-1.158
2771,9.595,415,0,-0.333,0,1,0.112
2771,6.086,415,0,-0.333,0,1,-1.498
2771,22.886,415,0,-0.333,0,0,-0.858
2771,1.317,415,0,-0.333,0,1,-0.438
2771,14.66,415,0,-0.333,0,1,-0.658
2771,17.606,415,0,-0.333,0,1,-0.128
2771,13.495,415,0,-0.333,0,1,-0.078
2771,7.267,415,0,-0.333,0,0,0.222
2771,7.952,415,0,-0.333,0,0,0.342
2771,14.442,415,0,-0.333,0,0,0.002
2771,10.2,415,0,-0.333,0,1,-0.338
2771,9.589,415,0,-0.333,0,0,0.302
2771,21.02,415,0,-0.333,0,1,-1.098
2771,-0.809,415,0,-0.333,0,0,-0.768
2771,8.321,415,0,-0.333,0,1,-0.608
2771,20.884,415,0,-0.333,0,0,0.312
2771,23.623,415,0,-0.333,0,0,0.302
2771,1.955,415,0,-0.333,0,1,-0.678
2818,17.432,760,0,0.115,0,1,-0.408
2818,21.255,760,0,0.115,0,0,0.572
2818,16.656,760,0,0.115,0,1,0.912
2818,17.465,760,0,0.115,0,1,0.052
2818,14.834,760,0,0.115,0,1,0.382
2818,16.251,760,0,0.115,0,1,-0.048
2818,10.226,760,0,0.115,0,0,0.002
2818,8.355,760,0,0.115,0,0,-0.848
2818,5.834,760,0,0.115,0,1,-0.888
2818,21.605,760,0,0.115,0,0,-0.058
2818,22.483,760,0,0.115,0,0,-0.238
2818,8.127,760,0,0.115,1,1,0.702
2818,21.059,760,0,0.115,0,1,0.692
2818,5.849,760,0,0.115,0,1,0.212
2818,11.555,760,0,0.115,0,1,0.422
2818,17.703,760,0,0.115,0,0,1.022
2818,13.528,760,0,0.115,0,0,0.712
2818,18.498,760,0,0.115,0,1,0.252
2818,12.654,760,0,0.115,0,1,-0.428
2818,12.472,760,0,0.115,0,0,-0.358
2818,8.635,760,0,0.115,0,0,0.842
2818,16.931,760,0,0.115,0,1,0.662
2818,19.715,760,0,0.115,0,0,-0.738
2818,21.739,760,0,0.115,0,0,-0.188
2818,11.127,760,0,0.115,0,0,0.062
2818,6.522,760,0,0.115,0,0,0.322
2818,10.707,760,0,0.115,0,0,-0.628
2818,12.557,760,0,0.115,0,0,1.512
2818,19.676,760,0,0.115,0,0,0.902
2818,16.733,760,0,0.115,0,1,0.892
2818,19.715,760,0,0.115,0,0,0.042
2818,8.775,760,0,0.115,0,1,0.582
2818,21.085,760,0,0.115,0,1,0.942
2818,7.576,760,0,0.115,0,0,-0.838
2818,14.698,760,0,0.115,0,1,-0.598
2818,7.645,760,0,0.115,0,1,-0.238
2818,17.883,760,0,0.115,0,1,0.362
2818,2.991,760,0,0.115,0,0,-0.548
2818,6.464,760,0,0.115,0,1,-0.888
2818,5.608,760,0,0.115,0,0,-0.568
2818,14.189,760,0,0.115,0,1,0.272
2818,17.847,760,0,0.115,0,1,-0.258
2917,11.57,2194,0,-0.792,1,1,-1.868
2917,1.536,2194,0,-0.792,1,1,0.312
2917,4.925,2194,0,-0.792,1,0,-0.808
2917,13.57,2194,0,-0.792,1,0,-0.988
2917,13.604,2194,0,-0.792,1,1,-0.248
2917,17.634,2194,0,-0.792,1,1,-0.858
2917,-1.423,2194,0,-0.792,1,0,0.132
2917,4.064,2194,0,-0.792,1,1,-0.578
2917,21.499,2194,0,-0.792,0,1,0.102
2917,4.289,2194,0,-0.792,1,1,-0.298
2917,5.852,2194,0,-0.792,1,0,-1.078
2917,4.098,2194,0,-0.792,1,0,-1.498
2917,1.624,2194,0,-0.792,1,1,-1.568
2917,3.489,2194,0,-0.792,0,0,0.982
2917,11.744,2194,0,-0.792,0,0,0.072
2917,0.609,2194,0,-0.792,1,1,-0.238
2917,18.137,2194,0,-0.792,1,0,-1.578
2917,-1.732,2194,0,-0.792,1,0,-1.928
2917,14.873,2194,0,-0.792,1,1,0.962
2917,6.258,2194,0,-0.792,1,1,-0.768
2917,-0.576,2194,0,-0.792,1,1,-0.838
2917,4.627,2194,0,-0.792,1,1,-1.608
2917,0.384,2194,0,-0.792,1,0,-0.618
2917,10.342,2194,0,-0.792,1,1,0.702
2917,0.239,2194,0,-0.792,1,1,-0.888
2917,24.247,2194,0,-0.792,1,0,-0.578
2917,10.428,2194,0,-0.792,1,0,-1.178
2917,14.199,2194,0,-0.792,1,1,-0.898
2917,17.695,2194,0,-0.792,1,1,-0.518
2917,15.034,2194,0,-0.792,1,1,-0.388
2917,14.447,2194,0,-0.792,1,0,-1.338
2917,0.578,2194,0,-0.792,1,1,-2.108
2917,5.163,2194,0,-0.792,1,0,-1.368
2917,0.426,2194,0,-0.792,1,0,1.732
2917,13.096,2194,0,-0.792,1,0,-1.338
2917,18.929,2194,0,-0.792,1,0,-0.468
2917,16.19,2194,0,-0.792,1,1,-0.828
2917,6.245,2194,0,-0.792,1,1,-1.488
2917,5.514,2194,0,-0.792,1,1,-0.588
2917,0.936,2194,0,-0.792,1,1,-2.468
2917,5.898,2194,0,-0.792,1,1,-1.368
2917,2.191,2194,0,-0.792,1,1,-1.818
2917,0.643,2194,0,-0.792,1,1,-2.328
2990,21.791,963,1,0.661,0,0,1.222
2990,21.14,963,1,0.661,1,0,0.432
2990,22.418,963,1,0.661,1,0,1.452
2990,20.752,963,1,0.661,1,0,0.122
2990,23.029,963,1,0.661,1,0,0.192
2990,13.969,963,1,0.661,1,0,-0.458
2990,24.993,963,1,0.661,1,0,1.122
2990,19.192,963,1,0.661,1,0,-0.178
2990,22.639,963,1,0.661,1,0,0.092
2990,15.507,963,1,0.661,1,0,1.452
2990,20.192,963,1,0.661,0,0,1.242
2990,24.401,963,1,0.661,1,0,0.902
2990,17.099,963,1,0.661,1,0,0.222
2990,22.016,963,1,0.661,1,0,0.892
2990,24.401,963,1,0.661,0,0,1.082
2990,15.119,963,1,0.661,1,0,-0.598
2990,13.823,963,1,0.661,0,0,1.422
2990,21.02,963,1,0.661,1,0,0.802
2990,16.93,963,1,0.661,1,0,1.512
2990,20.249,963,1,0.661,1,0,1.022
2990,21.345,963,1,0.661,0,0,0.852
2990,16.162,963,1,0.661,1,0,-0.928
2990,16.317,963,1,0.661,1,0,0.852
2990,22.845,963,1,0.661,0,0,0.822
2990,19.29,963,1,0.661,1,0,1.232
2990,24.479,963,1,0.661,0,0,0.212
2990,11.616,963,1,0.661,1,0,-0.428
2990,18.008,963,1,0.661,1,0,1.212
2990,19.12,963,1,0.661,1,0,1.112
2990,19.689,963,1,0.661,1,0,0.142
2990,23.002,963,1,0.661,0,0,1.262
2990,18.86,963,1,0.661,1,0,0.642
2990,16.825,963,1,0.661,0,0,-0.768
2990,22.219,963,1,0.661,1,0,0.552
2990,18.092,963,1,0.661,0,0,1.332
2990,17.209,963,1,0.661,0,0,0.252
2990,9.139,963,1,0.661,0,0,0.262
2990,18.608,963,1,0.661,1,0,1.262
2990,20.577,963,1,0.661,1,0,0.792
2990,13.859,963,1,0.661,0,0,0.482
2990,20.682,963,1,0.661,1,0,-0.058
2990,17.246,963,1,0.661,1,0,1.512
2990,9.574,963,1,0.661,1,0,1.512
2990,6.315,963,1,0.661,1,0,-0.288
2990,17.979,963,1,0.661,0,0,1.072
2990,21.396,963,1,0.661,0,0,1.002
2990,10.175,963,1,0.661,0,0,1.332
2990,14.192,963,1,0.661,1,0,0.242
2995,16.13,365,0,-0.296,1,0,0.042
2995,3.507,365,0,-0.296,1,0,1.832
2995,13.641,365,0,-0.296,0,1,-0.298
2995,9.476,365,0,-0.296,0,0,-0.328
2995,13.207,365,0,-0.296,0,0,-0.438
2995,16.358,365,0,-0.296,0,1,0.482
2995,24.107,365,0,-0.296,0,0,0.032
2995,7.63,365,0,-0.296,1,1,-1.408
2995,17.47,365,0,-0.296,0,1,-1.688
2995,7.089,365,0,-0.296,0,0,0.532
2995,3.493,365,0,-0.296,1,1,-1.298
2995,4.933,365,0,-0.296,0,1,0.162
2995,7.756,365,0,-0.296,1,1,-0.938
2995,4.244,365,0,-0.296,0,0,-1.078
2995,17.727,365,0,-0.296,0,0,0.762
2995,3.066,365,0,-0.296,0,1,-0.268
2995,22.835,365,0,-0.296,0,0,1.112
2995,0.635,365,0,-0.296,0,1,-0.948
2995,8.297,365,0,-0.296,0,1,-0.758
2995,14.608,365,0,-0.296,1,0,-0.538
2995,7.128,365,0,-0.296,0,1,-0.708
2995,15.14,365,0,-0.296,0,0,0.312
2995,2.776,365,0,-0.296,0,0,-0.968
2995,12.825,365,0,-0.296,0,1,-1.688
2995,2.98,365,0,-0.296,0,0,-0.988
2995,19.253,365,0,-0.296,0,1,-0.038
2995,-0.535,365,0,-0.296,0,1,-0.998
2995,21.935,365,0,-0.296,0,0,0.012
2995,10.96,365,0,-0.296,0,0,-0.268
2995,1.31,365,0,-0.296,0,0,0.582
2995,0.431,365,0,-0.296,0,0,-0.288
2995,14.888,365,0,-0.296,0,1,-0.838
2995,9.699,365,0,-0.296,1,1,-1.678
2995,-0.836,365,0,-0.296,0,0,0.162
2995,8.533,365,0,-0.296,0,1,1.232
2995,0.495,365,0,-0.296,1,0,-1.338
2995,8.144,365,0,-0.296,0,0,0.982
2995,6.445,365,0,-0.296,0,0,-0.158
2995,19.705,365,0,-0.296,0,1,-1.618
2995,9.527,365,0,-0.296,0,0,-1.278
2995,-1.009,365,0,-0.296,1,1,-1.638
2995,13.142,365,0,-0.296,0,1,0.792
2995,18.421,365,0,-0.296,0,0,0.242
2995,20.998,365,0,-0.296,0,1,0.602
2995,1.568,365,0,-0.296,0,0,0.662
2995,-1.011,365,0,-0.296,0,1,0.062
3013,22.221,760,0,-0.038,0,0,0.022
3013,21.474,760,0,-0.038,0,0,0.692
3013,0.495,760,0,-0.038,0,0,-0.478
3013,1.263,760,0,-0.038,0,1,0.202
3013,17.047,760,0,-0.038,0,1,0.092
3013,13.695,760,0,-0.038,0,1,0.002
3013,20.64,760,0,-0.038,0,0,0.002
3013,20.633,760,0,-0.038,0,0,0.222
3013,20.317,760,0,-0.038,0,1,0.412
3013,7.119,760,0,-0.038,0,0,0.022
3013,9.408,760,0,-0.038,0,0,-0.598
3013,17.372,760,0,-0.038,0,0,0.402
3013,13.491,760,0,-0.038,0,1,0.142
3013,17.485,760,0,-0.038,0,1,0.262
3013,21.485,760,0,-0.038,0,0,-0.478
3013,11.153,760,0,-0.038,0,0,-0.518
3013,12.377,760,0,-0.038,0,0,0.662
3013,3.18,760,0,-0.038,0,1,-0.278
3013,10.309,760,0,-0.038,0,0,0.032
3013,16.722,760,0,-0.038,0,1,-0.428
3013,5.696,760,0,-0.038,0,1,-0.968
3013,17.717,760,0,-0.038,0,0,-0.618
3013,20.159,760,0,-0.038,0,0,0.252
3013,8.732,760,0,-0.038,0,0,-0.138
3013,-1.1,760,0,-0.038,0,1,-0.778
3013,10.899,760,0,-0.038,0,1,-0.048
3013,8.613,760,0,-0.038,0,0,-0.398
3013,15.741,760,0,-0.038,0,0,0.192
3013,16.495,760,0,-0.038,0,0,0.482
3013,5.531,760,0,-0.038,0,0,0.312
3013,22.377,760,0,-0.038,0,0,-0.768
3013,7.008,760,0,-0.038,0,0,-0.248
3013,5.229,760,0,-0.038,1,1,-0.708
3013,12.215,760,0,-0.038,0,1,0.372
3013,14.92,760,0,-0.038,0,1,0.402
3013,13.009,760,0,-0.038,0,0,0.232
3013,-0.008,760,0,-0.038,0,1,-0.578
3013,15.898,760,0,-0.038,0,0,-0.458
3013,6.993,760,0,-0.038,0,0,0.462
3013,7.7,760,0,-0.038,0,1,0.102
3013,6.428,760,0,-0.038,0,0,-0.118
3013,12.867,760,0,-0.038,0,0,-0.608
3013,20.811,760,0,-0.038,0,0,0.272
3013,5.783,760,0,-0.038,0,1,0.512
3013,18.846,760,0,-0.038,0,1,0.032
3013,2.285,760,0,-0.038,0,0,0.322
3013,16.208,760,0,-0.038,0,0,1.022
3013,22.311,760,0,-0.038,0,0,0.262
3013,-1.215,760,0,-0.038,0,0,-0.188
3013,19.696,760,0,-0.038,0,0,-0.168
3013,22.854,760,0,-0.038,0,1,0.772
3013,15.408,760,0,-0.038,0,0,-0.998
3013,14.382,760,0,-0.038,0,0,-0.948
3020,5.137,457,1,0.236,0,1,-0.308
3020,9.819,457,1,0.236,0,1,-1.098
3020,20.025,457,1,0.236,1,1,-1.158
3020,22.012,457,1,0.236,0,1,0.902
3020,16.083,457,1,0.236,0,1,0.692
3020,21.474,457,1,0.236,0,1,0.682
3020,17.756,457,1,0.236,0,1,0.342
3020,19.702,457,1,0.236,0,1,0.772
3020,11.789,457,1,0.236,0,1,0.682
3020,7.395,457,1,0.236,0,1,-0.118
3020,12.158,457,1,0.236,0,1,1.032
3020,11.461,457,1,0.236,0,1,-0.498
3020,4.094,457,1,0.236,0,1,-1.258
3020,10.755,457,1,0.236,0,1,-0.468
3020,21.164,457,1,0.236,0,1,-0.148
3020,15.936,457,1,0.236,0,1,0.132
3020,14.254,457,1,0.236,0,1,0.482
3020,14.128,457,1,0.236,0,1,-0.538
3020,16.42,457,1,0.236,0,1,0.902
3020,17.291,457,1,0.236,0,1,0.222
3020,22.245,457,1,0.236,0,1,0.212
3020,24.319,457,1,0.236,0,1,1.182
3020,24.993,457,1,0.236,0,1,-0.968
3020,22.781,457,1,0.236,0,1,0.152
3020,16.205,457,1,0.236,0,1,-0.398
3020,16.67,457,1,0.236,1,1,1.032
3020,14.069,457,1,0.236,0,1,-0.308
3020,17.839,457,1,0.236,0,1,0.692
3020,-2.528,457,1,0.236,0,1,0.712
3020,13.555,457,1,0.236,0,1,0.212
3020,21.011,457,1,0.236,0,1,0.572
3020,8.057,457,1,0.236,0,1,-0.278
3020,17.393,457,1,0.236,0,1,0.932
3020,14.94,457,1,0.236,0,1,0.662
3020,11.591,457,1,0.236,0,1,-1.128
3020,8.656,457,1,0.236,0,1,0.942
3020,3.571,457,1,0.236,0,1,1.152
3020,10.857,457,1,0.236,0,1,-0.258
3020,6.151,457,1,0.236,0,1,0.052
3020,13.335,457,1,0.236,0,1,0.262
3020,21.468,457,1,0.236,0,1,0.132
3020,3.617,457,1,0.236,0,1,-0.718
3020,22.151,457,1,0.236,0,1,-0.548
3020,17.699,457,1,0.236,0,1,1.092
3020,18.828,457,1,0.236,0,1,0.232
3020,17.757,457,1,0.236,0,1,0.702
3020,10.247,457,1,0.236,0,1,0.842
3020,20.066,457,1,0.236,0,1,0.612
3020,19.287,457,1,0.236,0,1,0.582
3020,17.706,457,1,0.236,0,1,0.232
3020,13.261,457,1,0.236,0,0,0.942
3020,9.664,457,1,0.236,0,1,0.602
3020,18.686,457,1,0.236,0,1,-0.148
3020,-0.451,457,1,0.236,0,1,-0.078
3020,20.069,457,1,0.236,0,1,0.942
3020,17.39,457,1,0.236,0,1,0.212
3020,13.656,457,1,0.236,0,1,1.182
3020,2.172,457,1,0.236,0,1,0.012
3020,11.485,457,1,0.236,0,1,0.072
3039,22.522,686,1,0.354,0,0,-0.248
3039,16.08,686,1,0.354,1,0,0.242
3039,21.175,686,1,0.354,1,0,-0.678
3039,22.989,686,1,0.354,0,0,1.042
3039,10.546,686,1,0.354,1,0,-0.528
3039,16.267,686,1,0.354,0,0,1.192
3039,4.395,686,1,0.354,1,0,0.202
3039,15.792,686,1,0.354,0,0,0.942
3039,20.051,686,1,0.354,0,0,1.122
3039,18.331,686,1,0.354,0,0,1.002
3039,20.458,686,1,0.354,0,0,1.342
3039,12.246,686,1,0.354,1,0,0.082
3039,7.748,686,1,0.354,0,0,-0.908
3039,24.812,686,1,0.354,0,0,0.232
3039,17.491,686,1,0.354,0,0,0.002
3039,19.167,686,1,0.354,1,0,0.942
3039,20.082,686,1,0.354,0,0,0.982
3039,14.116,686,1,0.354,0,0,-0.558
3039,17.908,686,1,0.354,1,0,-0.388
3039,23.09,686,1,0.354,0,0,0.882
3039,10.975,686,1,0.354,1,0,0.402
3088,13.758,1960,0,-0.467,0,1,0.352
3088,22.091,1960,0,-0.467,0,1,0.702
3088,4.23,1960,0,-0.467,1,1,-0.438
3088,15.095,1960,0,-0.467,0,1,-0.038
3088,11.913,1960,0,-0.467,1,1,0.292
3088,10.447,1960,0,-0.467,1,1,-0.138
3088,0.363,1960,0,-0.467,1,1,-0.138
3088,11.141,1960,0,-0.467,1,1,-0.458
3088,8.298,1960,0,-0.467,1,1,-0.628
3088,2.38,1960,0,-0.467,1,0,0.412
3088,4.838,1960,0,-0.467,1,0,-1.788
3088,4.5,1960,0,-0.467,1,0,-0.708
3088,14.97,1960,0,-0.467,1,0,0.552
3088,4.896,1960,0,-0.467,0,0,0.792
3088,12.177,1960,0,-0.467,0,0,-1.038
3088,14.987,1960,0,-0.467,1,0,-0.778
3088,1.314,1960,0,-0.467,1,0,-1.548
3088,4.007,1960,0,-0.467,0,0,0.082
3088,17.404,1960,0,-0.467,0,0,0.602
3088,17.599,1960,0,-0.467,1,0,-1.668
3088,8.139,1960,0,-0.467,1,0,-1.098
3088,3.242,1960,0,-0.467,0,0,-0.998
3088,0.036,1960,0,-0.467,1,0,-0.858
3088,2.211,1960,0,-0.467,1,0,0.672
3088,5.27,1960,0,-0.467,0,0,0.522
3088,7.731,1960,0,-0.467,0,1,-0.138
3088,6.953,1960,0,-0.467,1,1,-1.078
3088,4.635,1960,0,-0.467,1,1,-2.508
3088,18.384,1960,0,-0.467,0,1,0.032
3088,6.92,1960,0,-0.467,1,1,-1.818
3088,4.828,1960,0,-0.467,0,1,0.002
3088,16.941,1960,0,-0.467,0,1,-0.418
3088,8.339,1960,0,-0.467,1,1,-0.988
3088,4.784,1960,0,-0.467,1,1,-0.848
3088,19.106,1960,0,-0.467,0,1,-0.338
3088,8.896,1960,0,-0.467,0,1,-0.408
3088,3.027,1960,0,-0.467,1,1,-1.458
3088,14.065,1960,0,-0.467,1,0,-0.628
3088,16.773,1960,0,-0.467,0,0,-0.498
3152,12.032,1313,0,0.037,0,1,0.012
3152,16.855,1313,0,0.037,0,1,0.882
3152,8.486,1313,0,0.037,0,1,-1.138
3152,5.826,1313,0,0.037,0,1,0.542
3152,12.818,1313,0,0.037,0,0,0.612
3152,24.993,1313,0,0.037,0,0,0.792
3152,23.08,1313,0,0.037,0,1,0.612
3152,13.592,1313,0,0.037,0,0,-1.368
3152,14.926,1313,0,0.037,0,0,0.662
3152,17.58,1313,0,0.037,0,1,1.072
3152,13.564,1313,0,0.037,0,1,1.172
3152,24.993,1313,0,0.037,0,0,0.762
3152,8.789,1313,0,0.037,0,1,-0.778
3152,23.127,1313,0,0.037,0,0,0.952
3152,12.714,1313,0,0.037,0,1,0.652
3152,18.934,1313,0,0.037,0,0,0.482
3152,6.466,1313,0,0.037,0,0,-0.268
3152,18.051,1313,0,0.037,0,0,-1.018
3152,22.254,1313,0,0.037,0,0,-0.258
3152,13.128,1313,0,0.037,0,0,-0.418
3152,23.818,1313,0,0.037,0,0,0.842
3152,1.439,1313,0,0.037,0,1,-1.368
3152,5.576,1313,0,0.037,0,1,-0.138
3152,19.71,1313,0,0.037,0,1,-0.298
3152,-2.094,1313,0,0.037,0,1,-0.428
3152,2.986,1313,0,0.037,0,0,0.702
3152,22.553,1313,0,0.037,0,1,0.822
3152,1.791,1313,0,0.037,1,0,0.832
3152,19.482,1313,0,0.037,0,0,-0.848
3152,2.982,1313,0,0.037,1,1,0.782
3152,14.932,1313,0,0.037,0,0,1.212
3152,8.491,1313,0,0.037,0,1,-0.778
3152,22.344,1313,0,0.037,0,0,0.652
3152,20.36,1313,0,0.037,0,1,-1.038
